seller_id,orders,gmv,freight,late_rate,avg_delivery_days,median_delivery_days,avg_review,freight_to_gmv,gmv_share,cumulative_gmv_share,late_rank
432c37c9dfba871172ec162e20118b8c,46,2968.8700000000003,969.67,0.14545454545454545,15.672727272727272,13.0,4.175438596491228,0.3266124821901935,0.00026596696881547703,0.972438022021946,97
8f2ce03f928b567e3d56181ae20ae952,153,21712.900000000027,3837.110000000001,0.14534883720930233,14.296511627906977,13.0,4.063218390804598,0.17672029070276177,0.0019451556306586606,0.5849247280743802,98
ff1fb4c404b2efe68b03350a8dc24122,46,6771.0,895.9499999999998,0.14285714285714285,9.73469387755102,8.0,4.061224489795919,0.13232166592822328,0.0006065817451924788,0.8647895722371832,99
0ed6ce5d87fd9c69eaacaeb778d67235,43,2141.420000000001,687.83,0.14285714285714285,15.928571428571429,11.5,4.404761904761905,0.32120275331322196,0.0001918396515714191,0.9873231528323834,99
0ffa40d54288e4f3499b8780dd0f144f,33,2162.8,583.6700000000002,0.14285714285714285,13.314285714285715,10.0,4.4,0.2698677640096172,0.0001937549842714951,0.9869388401615048,99
4aba391bc3b88717ce08eb11e44937b2,29,7595.87,839.3399999999999,0.14285714285714285,16.642857142857142,12.0,3.9,0.11049952145047241,0.0006804779324848906,0.8430689388395258,99
2156f2671501a81034d7d07f217609d0,22,2981.4999999999995,452.39,0.14285714285714285,15.238095238095237,12.0,3.8636363636363638,0.15173234948851252,0.00026709843055551253,0.9721720550531305,99
f08c008c8a8d31417763738a1788a2a8,22,1291.7200000000003,422.97000000000014,0.14285714285714285,19.0,11.0,3.090909090909091,0.32744712476388077,0.00011571906245754378,0.9967555357000801,99
52f0fe436a347ddad7ed5f9aa4e27eaa,21,1484.3700000000006,476.53,0.14285714285714285,13.952380952380953,12.0,3.3043478260869565,0.32103181821244015,0.0001329776613663211,0.994893410369066,99
2eb70248d66e0e3ef83659f71b244378,202,42628.61000000014,3231.490000000001,0.14213197969543148,17.883248730964468,16.0,2.7139423076923075,0.07580566197208848,0.003818894793816222,0.4158361902480976,106
c31eff8334d6b3047ed34bebd4d62c36,122,13191.49999999998,2394.55,0.14049586776859505,12.710743801652892,11.0,3.8524590163934427,0.18152219232081293,0.0011817638593570481,0.701769563608421,107
048c2757535328e0d7dac690ad3c0aae,51,9264.779999999995,1286.28,0.14,18.42,16.0,4.18,0.13883546074488554,0.0008299876563615967,0.7966160174194222,108
900ba814c251a692506d7834c1218441,88,29099.690000000002,2368.2500000000023,0.13953488372093023,12.372093023255815,9.0,4.188235294117647,0.08138402848965065,0.002606903078534947,0.5119101053557957,109
2d50d6282f8aa2257819a77bfaa0efe0,44,3353.48,798.0400000000004,0.13953488372093023,13.720930232558139,13.0,3.6444444444444444,0.2379736870355572,0.0003004223528087541,0.9632148368443599,109
23613d49c3ac2bd302259e55c06c050c,70,4293.000000000003,2167.7599999999998,0.13924050632911392,13.848101265822784,12.0,3.6582278481012658,0.5049522478453292,0.00038458948930901097,0.9304225493140058,111
855668e0971d4dfd7bef1b6a4133b41b,312,32208.160000000054,7797.200000000003,0.1382636655948553,16.05466237942122,14.0,3.717391304347826,0.24208771938539766,0.002885376148610046,0.4842405121972314,112
fffd5413c0700ac820c7069d66d98c89,60,9062.300000000001,2833.74,0.13793103448275862,13.672413793103448,11.0,3.8666666666666667,0.3126954525892985,0.0008118484344199973,0.8039827659295334,113
57c764b4a836300be881e2ff86e449f9,29,1211.0000000000002,470.11,0.13793103448275862,15.448275862068966,13.0,4.172413793103448,0.38819983484723364,0.0001084877408696045,0.9975331464426703,113
7ecd59e5e20407131822c1a68ac59c1f,24,1466.71,587.81,0.13793103448275862,17.310344827586206,17.0,4.482758620689655,0.4007677045905461,0.0001313955858058279,0.9952892723707066,113
643214e62b870443ccbe55ab29a4dccf,66,3270.1300000000015,929.65,0.13636363636363635,9.469696969696969,7.0,4.426470588235294,0.28428533422218677,0.0002929554220065399,0.9644016998962937,116
13d058e4eeac2ce8217660b2f8a05812,23,3829.7699999999977,926.1099999999999,0.13636363636363635,11.363636363636363,10.0,4.217391304347826,0.24181869929525807,0.00034309091275820387,0.9488962736301993,116
3d5d0dc7073a299e31fa718ce1bc00b6,23,790.6999999999998,387.4300000000001,0.13636363636363635,8.318181818181818,7.0,4.166666666666667,0.48998355887188594,7.08350592118879e-05,0.9994810514447307,116
7b1222c3624aa89b9558b50a2594188c,22,10103.519999999997,457.57,0.13636363636363635,17.59090909090909,14.0,4.454545454545454,0.045288176793830286,0.0009051263911072385,0.7715721689097153,116
